,filename,userid,title,rating,content
687,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,불황의 경제학,평가함 ★ 3.5,books
688,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,어제까지의 세계,평가함 ★ 4.0,books
689,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,공정하다는 착각,평가함 ★ 4.5,books
690,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,에티카,평가함 ★ 3.5,books
691,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,차라투스트라는 이렇게 말했다,평가함 ★ 4.5,books
692,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"하루 한 번, 심리학 공부를 시작했다",평가함 ★ 3.0,books
693,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,모두 거짓말을 한다,평가함 ★ 5.0,books
694,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리가 우리를 우리라고 부를 때 : N번방 추적기와 우리의 이야기,평가함 ★ 4.5,books
695,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"요한, 씨돌, 용현",평가함 ★ 4.0,books
696,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,알지 못하는 아이의 죽음,평가함 ★ 5.0,books
697,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,나의 아버지 박지원,평가함 ★ 5.0,books
698,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,김지은입니다,평가함 ★ 5.0,books
699,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,다른 방식으로 보기,평가함 ★ 3.5,books
700,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,임계장 이야기,평가함 ★ 5.0,books
701,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,페스트,평가함 ★ 3.5,books
702,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,낭송 전습록,평가함 ★ 4.5,books
703,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,인간을 읽어내는 과학,평가함 ★ 3.0,books
704,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,시간은 흐르지 않는다,평가함 ★ 4.0,books
705,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,김상욱의 양자 공부,평가함 ★ 3.5,books
706,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,나는 내가 죽었다고 생각했습니다,평가함 ★ 4.0,books
707,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,아빠의 아빠가 됐다,평가함 ★ 5.0,books
708,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,부의 인문학,평가함 ★ 3.0,books
709,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,치과의사 피트씨의 똑똑한 배당주 투자,평가함 ★ 3.0,books
710,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,밀레니얼머니,평가함 ★ 3.5,books
711,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,멀티팩터,평가함 ★ 5.0,books
712,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,마법의 연금 굴리기,평가함 ★ 3.5,books
713,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,업무와 일상을 정리하는 새로운 방법 Notion,평가함 ★ 2.5,books
714,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,50대 사건으로 보는 돈의 역사,평가함 ★ 3.5,books
715,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,금융과 회사의 본질,평가함 ★ 4.5,books
716,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,내 언어에 속지 않는 법,평가함 ★ 4.5,books
717,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,설국열차,평가함 ★ 3.5,books
718,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리가 빛의 속도로 갈 수 없다면,평가함 ★ 4.0,books
719,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,단단한 영어공부,평가함 ★ 4.5,books
720,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,눈 속의 구조대,평가함 ★ 4.0,books
721,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,여름의 책,평가함 ★ 3.0,books
722,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,진짜 페미니스트는 없다,평가함 ★ 4.0,books
723,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,굿 라이프,평가함 ★ 3.5,books
724,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,공정하지 않다,평가함 ★ 4.0,books
725,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,불안의 서,평가함 ★ 4.0,books
726,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,잠의 사생활,평가함 ★ 3.5,books
727,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,본질의 발견,평가함 ★ 3.0,books
728,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"그믐, 또는 당신이 세계를 기억하는 방식",평가함 ★ 4.0,books
729,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,공채형 인간,평가함 ★ 2.5,books
730,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,내가 모르는 것이 참 많다,평가함 ★ 4.0,books
731,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,두개의 별 두개의 지도,평가함 ★ 4.0,books
732,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,명리 : 운명을 읽다,평가함 ★ 3.5,books
733,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,타락한 저항,평가함 ★ 5.0,books
734,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,어떤 양형 이유,평가함 ★ 4.0,books
735,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,선량한 차별주의자,평가함 ★ 3.5,books
736,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,카렌 암스트롱의 바울 다시 읽기,평가함 ★ 4.0,books
737,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,해커와 화가,평가함 ★ 3.0,books
738,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,yoyo 요요,평가함 ★ 2.0,books
739,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,팔과 다리의 가격,평가함 ★ 4.5,books
740,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,스스로 깨어난 자 붓다,평가함 ★ 4.0,books
741,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,축의 시대,평가함 ★ 5.0,books
742,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,검사내전,평가함 ★ 4.0,books
743,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,산 자들,평가함 ★ 4.5,books
744,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"가자, 어디에도 없었던 방법으로",평가함 ★ 3.5,books
745,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"바보야, 문제는 돈이 아니라니까",평가함 ★ 4.0,books
746,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,플랫폼의 생각법,평가함 ★ 4.5,books
747,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,퇴사준비생의 런던,평가함 ★ 3.0,books
748,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,태도의 말들,평가함 ★ 3.5,books
749,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,말이 무기다,평가함 ★ 4.0,books
750,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,도덕의 계보학,평가함 ★ 5.0,books
751,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,니체는 틀렸다,평가함 ★ 2.5,books
752,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"Why, YC",평가함 ★ 4.0,books
753,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,기획은 2형식이다,평가함 ★ 4.5,books
754,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"오늘, 내일, 모레 정도의 삶",평가함 ★ 4.0,books
755,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,나는 아마존에서 미래를 다녔다,평가함 ★ 3.5,books
756,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,13번째 증언,평가함 ★ 4.0,books
757,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,플라이 백,평가함 ★ 5.0,books
758,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"사람, 장소, 환대",평가함 ★ 4.5,books
759,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"걷는 사람, 하정우",평가함 ★ 3.5,books
760,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,다가오는 말들,평가함 ★ 5.0,books
761,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,김예슬 선언,평가함 ★ 4.0,books
762,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,냉면의 품격,평가함 ★ 3.0,books
763,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,그들의 첫 번째와 두 번째 고양이,평가함 ★ 3.5,books
764,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,미루기의 천재들,평가함 ★ 1.0,books
765,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"한국, 남자",평가함 ★ 4.0,books
766,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,묵묵,평가함 ★ 5.0,books
767,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,낭송의 달인 호모 큐라스,평가함 ★ 5.0,books
768,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,IMF 키즈의 생애,평가함 ★ 5.0,books
769,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,낭송 흥보전,평가함 ★ 3.5,books
770,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,백작부인,평가함 ★ 4.0,books
771,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,일할 수 없는 여자들,평가함 ★ 4.0,books
772,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,쾌락독서,평가함 ★ 4.5,books
773,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리가 함께 장마를 볼 수도 있겠습니다,평가함 ★ 4.0,books
774,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,누가 고양이를 죽였나,평가함 ★ 3.5,books
775,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,폭력과 존엄 사이,평가함 ★ 5.0,books
776,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,실격당한 자들을 위한 변론,평가함 ★ 4.5,books
777,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,아침에는 죽음을 생각하는 것이 좋다,평가함 ★ 4.0,books
778,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,슬픔을 공부하는 슬픔,평가함 ★ 4.5,books
779,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,일하는 마음,평가함 ★ 4.5,books
780,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,제국의 구조,평가함 ★ 5.0,books
781,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,천천히 서둘러라,평가함 ★ 4.5,books
782,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,어떻게 일할 것인가,평가함 ★ 4.5,books
783,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,던바의 수,평가함 ★ 4.0,books
784,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"김현종, 한미 FTA를 말하다",평가함 ★ 4.5,books
785,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,공부 중독,평가함 ★ 4.0,books
786,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리의 노동은 왜 우울한가,평가함 ★ 4.5,books
787,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,이게 정말 천국일까?,평가함 ★ 4.5,books
788,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,정해진 미래,평가함 ★ 4.0,books
789,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,어느 독일인의 삶,평가함 ★ 4.5,books
790,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,책 잘 읽는 방법,평가함 ★ 3.5,books
791,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,증여론,평가함 ★ 4.0,books
792,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,조선에서 백수로 살기,평가함 ★ 4.5,books
793,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,기타노 다케시의 생각노트,평가함 ★ 3.5,books
794,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"언플래트닝, 생각의 형태",평가함 ★ 4.5,books
795,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"여보, 나좀 도와줘",평가함 ★ 4.0,books
796,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,중쇄를 찍자,평가함 ★ 3.5,books
797,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,사랑의 생애,평가함 ★ 4.0,books
798,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우린 아무 관계도 아니에요,평가함 ★ 4.5,books
799,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,무진기행,평가함 ★ 3.5,books
800,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,첫사랑,평가함 ★ 4.0,books
801,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"섹스, 다이어트 그리고 아파트 원시인",평가함 ★ 4.0,books
802,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,그런 남자는 없다,평가함 ★ 3.5,books
803,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,얼굴 빨개지는 아이,평가함 ★ 3.0,books
804,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,중용,평가함 ★ 5.0,books
805,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,성서를 읽다,평가함 ★ 3.0,books
806,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,세계공화국으로,평가함 ★ 4.0,books
807,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,NPS 순추천고객지수 궁극적 질문에 대답하기,평가함 ★ 3.0,books
808,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,장자화의 사기 1 : 큰 그릇이 된다는 것,평가함 ★ 2.0,books
809,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,평균의 종말,평가함 ★ 4.0,books
810,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,바른 마음,평가함 ★ 5.0,books
811,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,나는 기억한다,평가함 ★ 4.5,books
812,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,대량살상수학무기,평가함 ★ 5.0,books
813,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,최초의 신화 길가메쉬 서사시,평가함 ★ 4.0,books
814,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,대통령 보고서,평가함 ★ 4.5,books
815,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,실력과 노력으로 성공했다는 당신에게,평가함 ★ 4.0,books
816,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,소크라테스와 CRM,평가함 ★ 1.5,books
817,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"1996년 종로, 노무현과 이명박",평가함 ★ 3.5,books
818,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,황현산의 사소한 부탁,평가함 ★ 4.5,books
819,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리말은 서럽다,평가함 ★ 3.5,books
820,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,나는 그냥 버스기사입니다,평가함 ★ 5.0,books
821,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,일본 디플레이션의 진실,평가함 ★ 4.5,books
822,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,제자리걸음을 멈추고,평가함 ★ 4.0,books
823,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,채플린과 히틀러의 세계대전,평가함 ★ 4.0,books
824,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,라프 코스터의 재미이론,평가함 ★ 4.0,books
825,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리는 어떻게 괴물이 되어가는가,평가함 ★ 5.0,books
826,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,생활 예절,평가함 ★ 3.0,books
827,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"잘라라, 기도하는 그 손을",평가함 ★ 4.5,books
828,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,3층 서기실의 암호,평가함 ★ 5.0,books
829,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,세계서점기행,평가함 ★ 3.5,books
830,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,유튜브의 신,평가함 ★ 4.0,books
831,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"아무튼, 서재",평가함 ★ 3.5,books
832,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"당선, 합격, 계급",평가함 ★ 5.0,books
833,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,신이 된 시장,평가함 ★ 4.0,books
834,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,책의 역습,평가함 ★ 5.0,books
835,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,굿 워크,평가함 ★ 5.0,books
836,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,세계사의 구조,평가함 ★ 5.0,books
837,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,대부,평가함 ★ 4.5,books
838,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,마케터의 일,평가함 ★ 3.0,books
839,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,힐빌리의 노래,평가함 ★ 4.0,books
840,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,거대한 사기극,평가함 ★ 4.0,books
841,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,서울의 3년 이하 서점들 : 책 팔아서 먹고살 수 있느냐고 묻는다면?,평가함 ★ 5.0,books
842,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,위트 그리고 디자인,평가함 ★ 3.0,books
843,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,특이점의 신화,평가함 ★ 3.5,books
844,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,그림자 노동의 역습,평가함 ★ 4.5,books
845,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,권외편집자,평가함 ★ 4.0,books
846,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,기술적 복제가 가능한 시대의 예술작품,평가함 ★ 4.5,books
847,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,다산의 글쓰기 전략,평가함 ★ 3.0,books
848,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,성공과 좌절,평가함 ★ 4.5,books
849,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,센스의 재발견,평가함 ★ 3.5,books
850,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,포르투갈의 높은 산,평가함 ★ 4.0,books
851,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"안녕하세요, 시간입니다",평가함 ★ 4.5,books
852,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,행복의 기원,평가함 ★ 4.0,books
853,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,세인트존스의 고전 100권 공부법,평가함 ★ 3.0,books
854,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리 사우나는 JTBC 안 봐요,평가함 ★ 3.5,books
855,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,창업가의 일,평가함 ★ 3.5,books
856,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,앞으로의 책방,평가함 ★ 4.0,books
857,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"취향을 설계하는 곳, 츠타야",평가함 ★ 4.0,books
858,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,당신에게 말을 건다,평가함 ★ 4.0,books
859,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,1765-1766년 겨울학기 강의공고,평가함 ★ 4.0,books
860,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,우리는 왜 구글에 돈을 벌어주기만 할까,평가함 ★ 4.0,books
861,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,사기를 읽다,평가함 ★ 3.0,books
862,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,사생활의 천재들,평가함 ★ 4.0,books
863,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,식물들의 사생활,평가함 ★ 3.0,books
864,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,골목의 전쟁,평가함 ★ 4.0,books
865,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,생각하지 않는 사람들,평가함 ★ 5.0,books
866,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,세상은 바꿀 수 있습니다,평가함 ★ 5.0,books
867,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,빵과 강아지,평가함 ★ 4.5,books
868,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,세상 모든 책장,평가함 ★ 3.5,books
869,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,술 먹는 책방,평가함 ★ 2.5,books
870,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,능력주의는 허구다,평가함 ★ 4.0,books
871,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,죽음에 관하여,평가함 ★ 3.0,books
872,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,그 여름 The Summer,평가함 ★ 4.0,books
873,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,지금 여기가 맨 앞,평가함 ★ 3.0,books
874,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,피너츠,평가함 ★ 3.5,books
875,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,"일론 머스크, 미래의 설계자",평가함 ★ 4.0,books
876,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,라틴어 수업,평가함 ★ 3.0,books
877,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,슈퍼제너럴리스트,평가함 ★ 3.5,books
878,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,그럼에도 작가로 살겠다면,평가함 ★ 3.0,books
879,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,누가 나를 쓸모없게 만드는가,평가함 ★ 3.5,books
880,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,프리즘오브 PRISMOf 6호: 다크 나이트(The Dark Knight),평가함 ★ 4.0,books
881,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,수잔 이펙트,평가함 ★ 5.0,books
882,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,배추가 돌아왔다,평가함 ★ 3.5,books
883,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,조각가,평가함 ★ 3.0,books
884,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,내 문장이 그렇게 이상한가요?,평가함 ★ 3.5,books
885,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,오뒷세이아,평가함 ★ 4.0,books
886,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,모르는 사람들,평가함 ★ 4.0,books
887,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,예감은 틀리지 않는다,평가함 ★ 4.0,books
888,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,오리진 : 세상 모든 것의 기원 1. 보온,평가함 ★ 3.5,books
889,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,불가능의 예술,평가함 ★ 3.5,books
890,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,책으로 천년을 사는 방법,평가함 ★ 3.5,books
891,2mwvg7EagvMa7:contents:books:ratings.xlsx,2mwvg7EagvMa7,시모어 번스타인의 말,평가함 ★ 3.0,books
